,year,quarter,bene_geo_desc,bene_mdcd_mdcr_enrl_stus,bene_race_desc,bene_sex_desc,bene_mdcr_entlmt_stus,bene_age_desc,bene_ruca_desc,total_bene_th_elig,total_partb_enrl,total_bene_telehealth,pct_telehealth
4610,2020,4,South Dakota,All,All,All,All,All,Rural,53330.0,78135.0,10315.0,0.1934
4611,2020,4,South Dakota,All,All,All,All,All,Unknown,,,,
4612,2020,4,South Dakota,All,All,All,All,All,Urban,32938.0,47244.0,6152.0,0.1868
4613,2020,4,South Dakota,All,All,All,Disabled,All,All,8814.0,13047.0,2888.0,0.3277
4614,2020,4,South Dakota,All,All,All,ESRD,All,All,882.0,927.0,340.0,0.3855
4615,2020,4,South Dakota,All,All,Female,All,All,All,48264.0,66511.0,9865.0,0.2044
4616,2020,4,South Dakota,All,All,Male,All,All,All,38014.0,58890.0,6605.0,0.1738
4617,2020,4,South Dakota,All,American Indian/Alaska Native,All,All,All,All,4130.0,5870.0,1065.0,0.2579
4618,2020,4,South Dakota,All,Asian/Pacific Islander,All,All,All,All,343.0,617.0,61.0,0.1778
4619,2020,4,South Dakota,All,Black/African American,All,All,All,All,330.0,589.0,67.0,0.203
4620,2020,4,South Dakota,All,Hispanic,All,All,All,All,662.0,1026.0,148.0,0.2236
4621,2020,4,South Dakota,All,Non-Hispanic White,All,All,All,All,78900.0,114366.0,14773.0,0.1872
4622,2020,4,South Dakota,All,Other/Unknown,All,All,All,All,,,,
4623,2020,4,South Dakota,Medicare & Medicaid,All,All,All,All,All,12974.0,17459.0,4429.0,0.3414
4624,2020,4,South Dakota,Medicare Only,All,All,All,All,All,73304.0,107942.0,12041.0,0.1643
4625,2020,4,Tennessee,All,All,All,Aged,All,All,464789.0,606727.0,63288.0,0.1362
4626,2020,4,Tennessee,All,All,All,All,0-64,All,65355.0,90990.0,19228.0,0.2942
4627,2020,4,Tennessee,All,All,All,All,65-74,All,262682.0,357853.0,36510.0,0.139
4628,2020,4,Tennessee,All,All,All,All,75-84,All,149563.0,183632.0,19527.0,0.1306
4629,2020,4,Tennessee,All,All,All,All,85 and over,All,56204.0,68975.0,7952.0,0.1415
4630,2020,4,Tennessee,All,All,All,All,All,All,533804.0,701449.0,83217.0,0.1559
4631,2020,4,Tennessee,All,All,All,All,All,Rural,182349.0,238302.0,26684.0,0.1463
4632,2020,4,Tennessee,All,All,All,All,All,Unknown,,,,
4633,2020,4,Tennessee,All,All,All,All,All,Urban,350865.0,462305.0,56442.0,0.1609
4634,2020,4,Tennessee,All,All,All,Disabled,All,All,61155.0,86488.0,18336.0,0.2998
4635,2020,4,Tennessee,All,All,All,ESRD,All,All,7860.0,8234.0,1593.0,0.2027
4636,2020,4,Tennessee,All,All,Female,All,All,All,303690.0,386038.0,51553.0,0.1698
4637,2020,4,Tennessee,All,All,Male,All,All,All,230114.0,315411.0,31664.0,0.1376
4638,2020,4,Tennessee,All,American Indian/Alaska Native,All,All,All,All,288.0,397.0,58.0,0.2014
4639,2020,4,Tennessee,All,Asian/Pacific Islander,All,All,All,All,3277.0,5348.0,445.0,0.1358
4640,2020,4,Tennessee,All,Black/African American,All,All,All,All,49463.0,68718.0,8354.0,0.1689
4641,2020,4,Tennessee,All,Hispanic,All,All,All,All,4439.0,6989.0,779.0,0.1755
4642,2020,4,Tennessee,All,Non-Hispanic White,All,All,All,All,466776.0,606832.0,72157.0,0.1546
4643,2020,4,Tennessee,All,Other/Unknown,All,All,All,All,,,,
4644,2020,4,Tennessee,Medicare & Medicaid,All,All,All,All,All,76759.0,97458.0,20382.0,0.2655
4645,2020,4,Tennessee,Medicare Only,All,All,All,All,All,457045.0,603991.0,62835.0,0.1375
4646,2020,4,Territories,All,All,All,All,All,All,8239.0,16867.0,481.0,0.0584
4647,2020,4,Texas,All,All,All,Aged,All,All,1349754.0,1835488.0,381650.0,0.2828
4648,2020,4,Texas,All,All,All,All,0-64,All,171133.0,246197.0,74069.0,0.4328
4649,2020,4,Texas,All,All,All,All,65-74,All,743880.0,1071223.0,209009.0,0.281
4650,2020,4,Texas,All,All,All,All,75-84,All,442309.0,557938.0,125803.0,0.2844
4651,2020,4,Texas,All,All,All,All,85 and over,All,178509.0,221394.0,53034.0,0.2971
4652,2020,4,Texas,All,All,All,All,All,All,1535831.0,2096752.0,461915.0,0.3008
4653,2020,4,Texas,All,All,All,All,All,Rural,306953.0,418436.0,78052.0,0.2543
4654,2020,4,Texas,All,All,All,All,All,Unknown,,,,
4655,2020,4,Texas,All,All,All,All,All,Urban,1226809.0,1675233.0,383231.0,0.3124
4656,2020,4,Texas,All,All,All,Disabled,All,All,149635.0,223288.0,65495.0,0.4377
4657,2020,4,Texas,All,All,All,ESRD,All,All,36442.0,37976.0,14770.0,0.4053
4658,2020,4,Texas,All,All,Female,All,All,All,863441.0,1130530.0,273780.0,0.3171
4659,2020,4,Texas,All,All,Male,All,All,All,672390.0,966222.0,188135.0,0.2798
4660,2020,4,Texas,All,American Indian/Alaska Native,All,All,All,All,2602.0,3420.0,881.0,0.3386
4661,2020,4,Texas,All,Asian/Pacific Islander,All,All,All,All,35267.0,53156.0,10540.0,0.2989
4662,2020,4,Texas,All,Black/African American,All,All,All,All,125375.0,178921.0,43857.0,0.3498
4663,2020,4,Texas,All,Hispanic,All,All,All,All,222944.0,336451.0,81368.0,0.365
4664,2020,4,Texas,All,Non-Hispanic White,All,All,All,All,1120143.0,1481973.0,316752.0,0.2828
4665,2020,4,Texas,All,Other/Unknown,All,All,All,All,,,,
4666,2020,4,Texas,Medicare & Medicaid,All,All,All,All,All,234761.0,295335.0,101288.0,0.4315
4667,2020,4,Texas,Medicare Only,All,All,All,All,All,1301070.0,1801417.0,360627.0,0.2772
4668,2020,4,Utah,All,All,All,Aged,All,All,134555.0,188849.0,29793.0,0.2214
4669,2020,4,Utah,All,All,All,All,0-64,All,15399.0,22921.0,6601.0,0.4287
4670,2020,4,Utah,All,All,All,All,65-74,All,73826.0,108831.0,17181.0,0.2327
4671,2020,4,Utah,All,All,All,All,75-84,All,44254.0,57751.0,9364.0,0.2116
4672,2020,4,Utah,All,All,All,All,85 and over,All,17255.0,23063.0,3458.0,0.2004
4673,2020,4,Utah,All,All,All,All,All,All,150734.0,212565.0,36604.0,0.2428
4674,2020,4,Utah,All,All,All,All,All,Rural,33509.0,49436.0,7592.0,0.2266
4675,2020,4,Utah,All,All,All,All,All,Unknown,,,,
4676,2020,4,Utah,All,All,All,All,All,Urban,117205.0,163081.0,29008.0,0.2475
4677,2020,4,Utah,All,All,All,Disabled,All,All,14446.0,21853.0,6263.0,0.4335
4678,2020,4,Utah,All,All,All,ESRD,All,All,1733.0,1864.0,548.0,0.3162
4679,2020,4,Utah,All,All,Female,All,All,All,83416.0,114474.0,21468.0,0.2574
4680,2020,4,Utah,All,All,Male,All,All,All,67318.0,98092.0,15136.0,0.2248
4681,2020,4,Utah,All,American Indian/Alaska Native,All,All,All,All,1240.0,1731.0,357.0,0.2879
4682,2020,4,Utah,All,Asian/Pacific Islander,All,All,All,All,2408.0,3960.0,573.0,0.238
4683,2020,4,Utah,All,Black/African American,All,All,All,All,846.0,1303.0,253.0,0.2991
4684,2020,4,Utah,All,Hispanic,All,All,All,All,6519.0,10552.0,1634.0,0.2507
4685,2020,4,Utah,All,Non-Hispanic White,All,All,All,All,135839.0,189071.0,32778.0,0.2413
4686,2020,4,Utah,All,Other/Unknown,All,All,All,All,,,,
4687,2020,4,Utah,Medicare & Medicaid,All,All,All,All,All,16596.0,22754.0,6452.0,0.3888
4688,2020,4,Utah,Medicare Only,All,All,All,All,All,134138.0,189812.0,30152.0,0.2248
4689,2020,4,Vermont,All,All,All,Aged,All,All,70559.0,99883.0,20271.0,0.2873
4690,2020,4,Vermont,All,All,All,All,0-64,All,12119.0,17395.0,6174.0,0.5094
4691,2020,4,Vermont,All,All,All,All,65-74,All,37843.0,57071.0,11092.0,0.2931
4692,2020,4,Vermont,All,All,All,All,75-84,All,23237.0,30662.0,6586.0,0.2834
4693,2020,4,Vermont,All,All,All,All,85 and over,All,9716.0,12392.0,2724.0,0.2804
4694,2020,4,Vermont,All,All,All,All,All,All,82915.0,117520.0,26576.0,0.3205
4695,2020,4,Vermont,All,All,All,All,All,Rural,61380.0,87248.0,18859.0,0.3072
4696,2020,4,Vermont,All,All,All,All,All,Unknown,,,,
4697,2020,4,Vermont,All,All,All,All,All,Urban,21294.0,29911.0,7600.0,0.3569
4698,2020,4,Vermont,All,All,All,Disabled,All,All,11968.0,17237.0,6084.0,0.5084
4699,2020,4,Vermont,All,All,All,ESRD,All,All,388.0,401.0,221.0,0.5696
4700,2020,4,Vermont,All,All,Female,All,All,All,46720.0,63359.0,15849.0,0.3392
4701,2020,4,Vermont,All,All,Male,All,All,All,36195.0,54162.0,10727.0,0.2964
4702,2020,4,Vermont,All,American Indian/Alaska Native,All,All,All,All,32.0,57.0,20.0,0.625
4703,2020,4,Vermont,All,Asian/Pacific Islander,All,All,All,All,446.0,738.0,130.0,0.2915
4704,2020,4,Vermont,All,Black/African American,All,All,All,All,329.0,524.0,147.0,0.4468
4705,2020,4,Vermont,All,Hispanic,All,All,All,All,557.0,802.0,227.0,0.4075
4706,2020,4,Vermont,All,Non-Hispanic White,All,All,All,All,77902.0,109977.0,24870.0,0.3192
4707,2020,4,Vermont,All,Other/Unknown,All,All,All,All,,,,
4708,2020,4,Vermont,Medicare & Medicaid,All,All,All,All,All,18671.0,25072.0,8000.0,0.4285
4709,2020,4,Vermont,Medicare Only,All,All,All,All,All,64244.0,92449.0,18576.0,0.2891
4710,2020,4,Virgin Islands,All,All,All,All,All,All,10428.0,18069.0,1404.0,0.1346
4711,2020,4,Virginia,All,All,All,Aged,All,All,679342.0,900150.0,150330.0,0.2213
4712,2020,4,Virginia,All,All,All,All,0-64,All,73852.0,103890.0,28254.0,0.3826
4713,2020,4,Virginia,All,All,All,All,65-74,All,363950.0,508785.0,81928.0,0.2251
4714,2020,4,Virginia,All,All,All,All,75-84,All,228553.0,284161.0,49905.0,0.2184
4715,2020,4,Virginia,All,All,All,All,85 and over,All,92187.0,112617.0,20162.0,0.2187
4716,2020,4,Virginia,All,All,All,All,All,All,758542.0,1009453.0,180249.0,0.2376
4717,2020,4,Virginia,All,All,All,All,All,Rural,138013.0,184891.0,25836.0,0.1872
4718,2020,4,Virginia,All,All,All,All,All,Unknown,,,,
4719,2020,4,Virginia,All,All,All,All,All,Urban,619269.0,822775.0,154096.0,0.2488
4720,2020,4,Virginia,All,All,All,Disabled,All,All,68914.0,98566.0,26569.0,0.3855
4721,2020,4,Virginia,All,All,All,ESRD,All,All,10286.0,10737.0,3350.0,0.3257
4722,2020,4,Virginia,All,All,Female,All,All,All,433512.0,560437.0,109287.0,0.2521
4723,2020,4,Virginia,All,All,Male,All,All,All,325030.0,449016.0,70962.0,0.2183
4724,2020,4,Virginia,All,American Indian/Alaska Native,All,All,All,All,339.0,461.0,93.0,0.2743
4725,2020,4,Virginia,All,Asian/Pacific Islander,All,All,All,All,19674.0,29989.0,6249.0,0.3176
4726,2020,4,Virginia,All,Black/African American,All,All,All,All,105478.0,145786.0,26248.0,0.2488
4727,2020,4,Virginia,All,Hispanic,All,All,All,All,14728.0,22265.0,4305.0,0.2923
4728,2020,4,Virginia,All,Non-Hispanic White,All,All,All,All,596300.0,779694.0,137752.0,0.231
4729,2020,4,Virginia,All,Other/Unknown,All,All,All,All,,,,
4730,2020,4,Virginia,Medicare & Medicaid,All,All,All,All,All,87857.0,112460.0,30688.0,0.3493
4731,2020,4,Virginia,Medicare Only,All,All,All,All,All,670685.0,896992.0,149561.0,0.223
4732,2020,4,Washington,All,All,All,Aged,All,All,454983.0,672280.0,106157.0,0.2333
4733,2020,4,Washington,All,All,All,All,0-64,All,57963.0,92961.0,21890.0,0.3777
4734,2020,4,Washington,All,All,All,All,65-74,All,238823.0,380491.0,57664.0,0.2415
4735,2020,4,Washington,All,All,All,All,75-84,All,155502.0,210979.0,34803.0,0.2238
4736,2020,4,Washington,All,All,All,All,85 and over,All,63742.0,83959.0,14744.0,0.2313
4737,2020,4,Washington,All,All,All,All,All,All,516030.0,768389.0,129101.0,0.2502
4738,2020,4,Washington,All,All,All,All,All,Rural,117815.0,177334.0,25548.0,0.2168
4739,2020,4,Washington,All,All,All,All,All,Unknown,,,,
4740,2020,4,Washington,All,All,All,All,All,Urban,398052.0,590607.0,103516.0,0.2601
4741,2020,4,Washington,All,All,All,Disabled,All,All,54922.0,89613.0,20654.0,0.3761
4742,2020,4,Washington,All,All,All,ESRD,All,All,6125.0,6496.0,2290.0,0.3739
4743,2020,4,Washington,All,All,Female,All,All,All,286955.0,409180.0,76011.0,0.2649
4744,2020,4,Washington,All,All,Male,All,All,All,229075.0,359209.0,53090.0,0.2318
4745,2020,4,Washington,All,American Indian/Alaska Native,All,All,All,All,5557.0,8235.0,1674.0,0.3012
4746,2020,4,Washington,All,Asian/Pacific Islander,All,All,All,All,18646.0,32120.0,4828.0,0.2589
4747,2020,4,Washington,All,Black/African American,All,All,All,All,10562.0,17662.0,3511.0,0.3324
4748,2020,4,Washington,All,Hispanic,All,All,All,All,17188.0,29084.0,4600.0,0.2676
4749,2020,4,Washington,All,Non-Hispanic White,All,All,All,All,447305.0,654040.0,110315.0,0.2466
4750,2020,4,Washington,All,Other/Unknown,All,All,All,All,,,,
4751,2020,4,Washington,Medicare & Medicaid,All,All,All,All,All,79774.0,117811.0,28155.0,0.3529
4752,2020,4,Washington,Medicare Only,All,All,All,All,All,436256.0,650578.0,100946.0,0.2314
4753,2020,4,West Virginia,All,All,All,Aged,All,All,143646.0,195647.0,32676.0,0.2275
4754,2020,4,West Virginia,All,All,All,All,0-64,All,34495.0,49056.0,12676.0,0.3675
4755,2020,4,West Virginia,All,All,All,All,65-74,All,81467.0,115178.0,18723.0,0.2298
4756,2020,4,West Virginia,All,All,All,All,75-84,All,45108.0,57895.0,9996.0,0.2216
4757,2020,4,West Virginia,All,All,All,All,85 and over,All,18062.0,23571.0,4255.0,0.2356
4758,2020,4,West Virginia,All,All,All,All,All,All,179132.0,245699.0,45650.0,0.2548
4759,2020,4,West Virginia,All,All,All,All,All,Rural,61185.0,83944.0,13433.0,0.2195
4760,2020,4,West Virginia,All,All,All,All,All,Unknown,,,,
4761,2020,4,West Virginia,All,All,All,All,All,Urban,117580.0,161202.0,32105.0,0.273
4762,2020,4,West Virginia,All,All,All,Disabled,All,All,33544.0,48027.0,12360.0,0.3685
4763,2020,4,West Virginia,All,All,All,ESRD,All,All,1942.0,2025.0,614.0,0.3162
4764,2020,4,West Virginia,All,All,Female,All,All,All,100254.0,128907.0,27505.0,0.2744
4765,2020,4,West Virginia,All,All,Male,All,All,All,78878.0,116792.0,18145.0,0.23
4766,2020,4,West Virginia,All,American Indian/Alaska Native,All,All,All,All,56.0,85.0,27.0,0.4821
4767,2020,4,West Virginia,All,Asian/Pacific Islander,All,All,All,All,577.0,926.0,108.0,0.1872
4768,2020,4,West Virginia,All,Black/African American,All,All,All,All,4263.0,6317.0,1213.0,0.2845
4769,2020,4,West Virginia,All,Hispanic,All,All,All,All,895.0,1322.0,261.0,0.2916
4770,2020,4,West Virginia,All,Non-Hispanic White,All,All,All,All,171177.0,233885.0,43528.0,0.2543
4771,2020,4,West Virginia,All,Other/Unknown,All,All,All,All,,,,
4772,2020,4,West Virginia,Medicare & Medicaid,All,All,All,All,All,43707.0,57426.0,15406.0,0.3525
4773,2020,4,West Virginia,Medicare Only,All,All,All,All,All,135425.0,188273.0,30244.0,0.2233
4774,2020,4,Wisconsin,All,All,All,Aged,All,All,327985.0,483298.0,70379.0,0.2146
4775,2020,4,Wisconsin,All,All,All,All,0-64,All,58762.0,85671.0,23501.0,0.3999
4776,2020,4,Wisconsin,All,All,All,All,65-74,All,185180.0,291527.0,39759.0,0.2147
4777,2020,4,Wisconsin,All,All,All,All,75-84,All,99425.0,134386.0,20778.0,0.209
4778,2020,4,Wisconsin,All,All,All,All,85 and over,All,45832.0,59850.0,10632.0,0.232
4779,2020,4,Wisconsin,All,All,All,All,All,All,389199.0,571434.0,94670.0,0.2432
4780,2020,4,Wisconsin,All,All,All,All,All,Rural,144379.0,218954.0,32020.0,0.2218
4781,2020,4,Wisconsin,All,All,All,All,All,Unknown,,,,
4782,2020,4,Wisconsin,All,All,All,All,All,Urban,244775.0,352365.0,62640.0,0.2559
4783,2020,4,Wisconsin,All,All,All,Disabled,All,All,56128.0,82811.0,22605.0,0.4027
4784,2020,4,Wisconsin,All,All,All,ESRD,All,All,5086.0,5326.0,1686.0,0.3315
4785,2020,4,Wisconsin,All,All,Female,All,All,All,218752.0,307512.0,56840.0,0.2598
4786,2020,4,Wisconsin,All,All,Male,All,All,All,170447.0,263923.0,37830.0,0.2219
4787,2020,4,Wisconsin,All,American Indian/Alaska Native,All,All,All,All,3044.0,4245.0,924.0,0.3035
4788,2020,4,Wisconsin,All,Asian/Pacific Islander,All,All,All,All,3924.0,6912.0,873.0,0.2225
4789,2020,4,Wisconsin,All,Black/African American,All,All,All,All,12688.0,18313.0,4092.0,0.3225
4790,2020,4,Wisconsin,All,Hispanic,All,All,All,All,6924.0,10737.0,2127.0,0.3072
4791,2020,4,Wisconsin,All,Non-Hispanic White,All,All,All,All,349909.0,511188.0,83650.0,0.2391
4792,2020,4,Wisconsin,All,Other/Unknown,All,All,All,All,,,,
4793,2020,4,Wisconsin,Medicare & Medicaid,All,All,All,All,All,79276.0,106807.0,30181.0,0.3807
4794,2020,4,Wisconsin,Medicare Only,All,All,All,All,All,309923.0,464627.0,64489.0,0.2081
4795,2020,4,Wyoming,All,All,All,Aged,All,All,58894.0,89425.0,9709.0,0.1649
4796,2020,4,Wyoming,All,All,All,All,0-64,All,7587.0,11117.0,2530.0,0.3335
4797,2020,4,Wyoming,All,All,All,All,65-74,All,33422.0,54365.0,5387.0,0.1612
4798,2020,4,Wyoming,All,All,All,All,75-84,All,18819.0,26144.0,3048.0,0.162
4799,2020,4,Wyoming,All,All,All,All,85 and over,All,6885.0,9147.0,1361.0,0.1977
4800,2020,4,Wyoming,All,All,All,All,All,All,66713.0,100772.0,12326.0,0.1848
4801,2020,4,Wyoming,All,All,All,All,All,Rural,44488.0,68632.0,7273.0,0.1635
4802,2020,4,Wyoming,All,All,All,All,All,Unknown,,,,
4803,2020,4,Wyoming,All,All,All,All,All,Urban,21500.0,31008.0,4942.0,0.2299
4804,2020,4,Wyoming,All,All,All,Disabled,All,All,7379.0,10893.0,2449.0,0.3319
4805,2020,4,Wyoming,All,All,All,ESRD,All,All,440.0,454.0,168.0,0.3818
4806,2020,4,Wyoming,All,All,Female,All,All,All,37012.0,52641.0,7344.0,0.1984
4807,2020,4,Wyoming,All,All,Male,All,All,All,29701.0,48131.0,4982.0,0.1677
4808,2020,4,Wyoming,All,American Indian/Alaska Native,All,All,All,All,896.0,1232.0,275.0,0.3069
4809,2020,4,Wyoming,All,Asian/Pacific Islander,All,All,All,All,268.0,432.0,44.0,0.1642
4810,2020,4,Wyoming,All,Black/African American,All,All,All,All,358.0,549.0,88.0,0.2458
4811,2020,4,Wyoming,All,Hispanic,All,All,All,All,2784.0,4223.0,560.0,0.2011
4812,2020,4,Wyoming,All,Non-Hispanic White,All,All,All,All,60732.0,91662.0,11090.0,0.1826
4813,2020,4,Wyoming,All,Other/Unknown,All,All,All,All,,,,
4814,2020,4,Wyoming,Medicare & Medicaid,All,All,All,All,All,8606.0,11074.0,2943.0,0.342
4815,2020,4,Wyoming,Medicare Only,All,All,All,All,All,58107.0,89698.0,9383.0,0.1615
4816,2020,Overall,Alabama,All,All,All,Aged,All,All,399873.0,407887.0,164804.0,0.4121
4817,2020,Overall,Alabama,All,All,All,All,0-64,All,88758.0,92948.0,40242.0,0.4534
4818,2020,Overall,Alabama,All,All,All,All,65-74,All,213930.0,221641.0,86488.0,0.4043
4819,2020,Overall,Alabama,All,All,All,All,75-84,All,132394.0,133385.0,56820.0,0.4292
4820,2020,Overall,Alabama,All,All,All,All,85 and over,All,57213.0,56135.0,23417.0,0.4093
4821,2020,Overall,Alabama,All,All,All,All,All,All,492295.0,504109.0,206967.0,0.4204
4822,2020,Overall,Alabama,All,All,All,All,All,Rural,147874.0,150936.0,56053.0,0.3791
4823,2020,Overall,Alabama,All,All,All,All,All,Unknown,,,,
4824,2020,Overall,Alabama,All,All,All,All,All,Urban,343138.0,351845.0,150415.0,0.4384
4825,2020,Overall,Alabama,All,All,All,Disabled,All,All,84012.0,88608.0,37915.0,0.4513
4826,2020,Overall,Alabama,All,All,All,ESRD,All,All,8410.0,7613.0,4248.0,0.5051
4827,2020,Overall,Alabama,All,All,Female,All,All,All,276700.0,276583.0,123580.0,0.4466
4828,2020,Overall,Alabama,All,All,Male,All,All,All,215595.0,227526.0,83387.0,0.3868
4829,2020,Overall,Alabama,All,American Indian/Alaska Native,All,All,All,All,458.0,477.0,249.0,0.5437
4830,2020,Overall,Alabama,All,Asian/Pacific Islander,All,All,All,All,2661.0,2988.0,899.0,0.3378
4831,2020,Overall,Alabama,All,Black/African American,All,All,All,All,87025.0,91690.0,35679.0,0.41
4832,2020,Overall,Alabama,All,Hispanic,All,All,All,All,4023.0,4442.0,1485.0,0.3691
4833,2020,Overall,Alabama,All,Non-Hispanic White,All,All,All,All,392152.0,398211.0,166246.0,0.4239
4834,2020,Overall,Alabama,All,Other/Unknown,All,All,All,All,,,,
4835,2020,Overall,Alabama,Medicare & Medicaid,All,All,All,All,All,98129.0,95727.0,41774.0,0.4257
4836,2020,Overall,Alabama,Medicare Only,All,All,All,All,All,394166.0,408382.0,165193.0,0.4191
4837,2020,Overall,Alaska,All,All,All,Aged,All,All,70025.0,79173.0,32243.0,0.4604
4838,2020,Overall,Alaska,All,All,All,All,0-64,All,9565.0,10745.0,5753.0,0.6015
4839,2020,Overall,Alaska,All,All,All,All,65-74,All,43622.0,50491.0,19648.0,0.4504
4840,2020,Overall,Alaska,All,All,All,All,75-84,All,20474.0,22444.0,9748.0,0.4761
4841,2020,Overall,Alaska,All,All,All,All,85 and over,All,6274.0,6562.0,3015.0,0.4806
4842,2020,Overall,Alaska,All,All,All,All,All,All,79935.0,90242.0,38164.0,0.4774
4843,2020,Overall,Alaska,All,All,All,All,All,Rural,37859.0,42696.0,17169.0,0.4535
4844,2020,Overall,Alaska,All,All,All,All,All,Unknown,,,,
4845,2020,Overall,Alaska,All,All,All,All,All,Urban,39023.0,44037.0,19686.0,0.5045
4846,2020,Overall,Alaska,All,All,All,Disabled,All,All,9182.0,10393.0,5550.0,0.6044
4847,2020,Overall,Alaska,All,All,All,ESRD,All,All,728.0,675.0,371.0,0.5096
4848,2020,Overall,Alaska,All,All,Female,All,All,All,42164.0,45512.0,21412.0,0.5078
4849,2020,Overall,Alaska,All,All,Male,All,All,All,37771.0,44730.0,16752.0,0.4435
4850,2020,Overall,Alaska,All,American Indian/Alaska Native,All,All,All,All,10257.0,11082.0,5959.0,0.581
4851,2020,Overall,Alaska,All,Asian/Pacific Islander,All,All,All,All,3202.0,3792.0,1386.0,0.4329
4852,2020,Overall,Alaska,All,Black/African American,All,All,All,All,1929.0,2314.0,1043.0,0.5407
4853,2020,Overall,Alaska,All,Hispanic,All,All,All,All,2046.0,2475.0,982.0,0.48
4854,2020,Overall,Alaska,All,Non-Hispanic White,All,All,All,All,59624.0,67176.0,27508.0,0.4614
4855,2020,Overall,Alaska,All,Other/Unknown,All,All,All,All,,,,
4856,2020,Overall,Alaska,Medicare & Medicaid,All,All,All,All,All,18320.0,19621.0,10415.0,0.5685
4857,2020,Overall,Alaska,Medicare Only,All,All,All,All,All,61615.0,70621.0,27749.0,0.4504
4858,2020,Overall,Arizona,All,All,All,Aged,All,All,596669.0,627823.0,299261.0,0.5016
4859,2020,Overall,Arizona,All,All,All,All,0-64,All,48958.0,52087.0,28659.0,0.5854
4860,2020,Overall,Arizona,All,All,All,All,65-74,All,338538.0,362402.0,165467.0,0.4888
4861,2020,Overall,Arizona,All,All,All,All,75-84,All,193930.0,200874.0,102053.0,0.5262
4862,2020,Overall,Arizona,All,All,All,All,85 and over,All,68183.0,68063.0,34690.0,0.5088
4863,2020,Overall,Arizona,All,All,All,All,All,All,649609.0,683426.0,330869.0,0.5093
4864,2020,Overall,Arizona,All,All,All,All,All,Rural,97867.0,106536.0,43229.0,0.4417
4865,2020,Overall,Arizona,All,All,All,All,All,Unknown,,,,
4866,2020,Overall,Arizona,All,All,All,All,All,Urban,550380.0,575326.0,287126.0,0.5217
4867,2020,Overall,Arizona,All,All,All,Disabled,All,All,45147.0,48681.0,25855.0,0.5727
4868,2020,Overall,Arizona,All,All,All,ESRD,All,All,7793.0,6922.0,5753.0,0.7382
4869,2020,Overall,Arizona,All,All,Female,All,All,All,355478.0,364129.0,187690.0,0.528
4870,2020,Overall,Arizona,All,All,Male,All,All,All,294131.0,319297.0,143179.0,0.4868
4871,2020,Overall,Arizona,All,American Indian/Alaska Native,All,All,All,All,23710.0,24149.0,14572.0,0.6146
4872,2020,Overall,Arizona,All,Asian/Pacific Islander,All,All,All,All,9924.0,10926.0,4750.0,0.4786
4873,2020,Overall,Arizona,All,Black/African American,All,All,All,All,14765.0,16061.0,8364.0,0.5665
4874,2020,Overall,Arizona,All,Hispanic,All,All,All,All,50365.0,57043.0,25632.0,0.5089
4875,2020,Overall,Arizona,All,Non-Hispanic White,All,All,All,All,532824.0,556180.0,268652.0,0.5042
4876,2020,Overall,Arizona,All,Other/Unknown,All,All,All,All,,,,
4877,2020,Overall,Arizona,Medicare & Medicaid,All,All,All,All,All,77003.0,78048.0,42556.0,0.5527
4878,2020,Overall,Arizona,Medicare Only,All,All,All,All,All,572606.0,605378.0,288313.0,0.5035
4879,2020,Overall,Arkansas,All,All,All,Aged,All,All,329949.0,340011.0,127029.0,0.385
4880,2020,Overall,Arkansas,All,All,All,All,0-64,All,63100.0,66027.0,28585.0,0.453
4881,2020,Overall,Arkansas,All,All,All,All,65-74,All,177033.0,185375.0,65296.0,0.3688
4882,2020,Overall,Arkansas,All,All,All,All,75-84,All,109854.0,112085.0,44219.0,0.4025
4883,2020,Overall,Arkansas,All,All,All,All,85 and over,All,45278.0,44558.0,18678.0,0.4125
4884,2020,Overall,Arkansas,All,All,All,All,All,All,395265.0,408045.0,156778.0,0.3966
4885,2020,Overall,Arkansas,All,All,All,All,All,Rural,180186.0,186194.0,66119.0,0.3669
4886,2020,Overall,Arkansas,All,All,All,All,All,Unknown,,,,
4887,2020,Overall,Arkansas,All,All,All,All,All,Urban,213120.0,219820.0,89950.0,0.4221
4888,2020,Overall,Arkansas,All,All,All,Disabled,All,All,60495.0,63620.0,27312.0,0.4515
4889,2020,Overall,Arkansas,All,All,All,ESRD,All,All,4821.0,4414.0,2437.0,0.5055
4890,2020,Overall,Arkansas,All,All,Female,All,All,All,224218.0,224720.0,94070.0,0.4195
4891,2020,Overall,Arkansas,All,All,Male,All,All,All,171047.0,183325.0,62708.0,0.3666
4892,2020,Overall,Arkansas,All,American Indian/Alaska Native,All,All,All,All,1364.0,1385.0,617.0,0.4523
4893,2020,Overall,Arkansas,All,Asian/Pacific Islander,All,All,All,All,2195.0,2502.0,696.0,0.3171
4894,2020,Overall,Arkansas,All,Black/African American,All,All,All,All,38751.0,40521.0,16128.0,0.4162
4895,2020,Overall,Arkansas,All,Hispanic,All,All,All,All,5090.0,5824.0,1745.0,0.3428
4896,2020,Overall,Arkansas,All,Non-Hispanic White,All,All,All,All,343123.0,352747.0,135809.0,0.3958
4897,2020,Overall,Arkansas,All,Other/Unknown,All,All,All,All,,,,
4898,2020,Overall,Arkansas,Medicare & Medicaid,All,All,All,All,All,77454.0,75550.0,34705.0,0.4481
